url,kind,impressions,clicks,ctr,position,top_query,tq_impressions,tq_position,new_this_run
https://www.prosoccer.com/products/puma-future-8-ultimate-fg-white-pack-sp25,PRODUCT,1574,3,0.00191,4.99,white puma cleats,184,3.04,True
https://www.prosoccer.com/products/puma-team-liga-socks,PRODUCT,1572,15,0.00954,8.66,puma team liga socks,76,7.62,False
https://www.prosoccer.com/products/adidas-2025-lafc-mens-stadium-home-jersey,PRODUCT,1570,4,0.00255,10.67,lafc shirt,700,10.42,True
https://www.prosoccer.com/products/nike-phantom-6-low-academy-firm-multi-ground-soccer-cleats-shadow-pack-fa25,PRODUCT,1569,0,0.00000,9.02,phantom 6 low academy,98,8.64,True
https://www.prosoccer.com/products/nike-2025-26-atletico-madrid-mens-stadium-home-soccer-jersey,PRODUCT,1564,11,0.00703,12.42,atletico madrid jersey,118,21.83,True
https://www.prosoccer.com/blogs/footwear,BLOG,1554,1,0.00064,15.27,i have a low-volume foot so which speed cleats give the tightest lockdown?,12,1.83,True
https://www.prosoccer.com/products/adidas-predator-pro-turf-soccer-shoes-coral-blaze-pack-fa25,PRODUCT,1551,6,0.00387,7.06,predator pro turf,188,7.24,True
https://www.prosoccer.com/products/umbro-2026-27-guatemala-mens-authentic-home-long-sleeve-soccer-jersey,PRODUCT,1550,21,0.01355,7.09,umbro guatemala,213,8.44,False
https://www.prosoccer.com/products/adidas-2026-27-arsenal-mens-home-shorts,PRODUCT,1550,10,0.00645,7.84,arsenal shorts,494,7.85,True
https://www.prosoccer.com/products/portugal-2026-home-rafa-leao-17-official-name-set,PRODUCT,1548,11,0.00711,8.05,rafael leao portugal jersey,157,8.92,True
https://www.prosoccer.com/products/nike-2026-france-academy-backpack,PRODUCT,1545,43,0.02783,5.92,new nike backpack 2026,174,7.27,False
https://www.prosoccer.com/collections/medical,COLLECTION,1545,8,0.00518,22.32,soccer equipment for nurses,182,7.86,True
https://www.prosoccer.com/collections/korea-hats,COLLECTION,1541,9,0.00584,22.11,south korea world cup hats,170,22.76,True
https://www.prosoccer.com/products/topps-2025-26-uefa-champions-league-stickers-mega-starter-pack-album-43-stickers,PRODUCT,1539,8,0.00520,7.93,champions league stickers,41,7.73,True
https://www.prosoccer.com/products/puma-senegal-ftblculture-adjustable-hat,PRODUCT,1537,4,0.00260,24.02,senegal fifa world cup caps,157,30.37,True
https://www.prosoccer.com/products/adidas-2026-trionda-mexico-home-club-soccer-ball,PRODUCT,1536,1,0.00065,8.53,mexico trionda ball,261,9.83,True
https://www.prosoccer.com/products/nike-2026-27-australia-youth-stadium-away-soccer-jersey,PRODUCT,1531,8,0.00523,6.19,australia away jersey 2026,137,1.42,True
https://www.prosoccer.com/en-es,OTHER,1530,42,0.02745,4.40,prosoccer,327,2.87,True
https://www.prosoccer.com/products/adidas-2026-fifa-world-cup-womens-graphic-tee,PRODUCT,1530,5,0.00327,9.43,adidas world cup women,12,9.17,True
https://www.prosoccer.com/products/nike-2026-usmnt-mens-df-anthem-jacket,PRODUCT,1529,21,0.01373,7.61,usmnt jacket 2026,161,9.07,False
https://www.prosoccer.com/products/adidas-2026-27-inter-miami-youth-stadium-away-messi-10-soccer-jersey,PRODUCT,1529,2,0.00131,6.50,inter miami jersey 2026 27,73,2.01,True
https://www.prosoccer.com/collections/2026-soccer-jerseys,COLLECTION,1528,20,0.01309,8.96,trending soccer kit brands 2026,35,10.11,True
https://www.prosoccer.com/products/nike-mercurial-lite-shinguards-8,PRODUCT,1528,2,0.00131,10.44,nike mercurial lite shin guards,39,20.74,True
https://www.prosoccer.com/products/adidas-2026-colombia-mens-away-originals-anthem-jacket,PRODUCT,1525,3,0.00197,8.63,colombia soccer jacket,259,13.59,True
https://www.prosoccer.com/products/adidas-2026-italy-womens-stadium-home-soccer-jersey,PRODUCT,1523,9,0.00591,8.87,women's italy soccer jersey,102,9.37,True
https://www.prosoccer.com/collections/spain-jerseys,COLLECTION,1521,29,0.01907,12.82,spain jersey,208,19.45,True
https://www.prosoccer.com/products/puma-ultra-6-ultimate-firm-ground-soccer-cleats,PRODUCT,1521,9,0.00592,10.31,ultra 6 ultimate,54,8.37,True
https://www.prosoccer.com/products/nike-2026-27-usmnt-mens-authentic-home-soccer-jersey,PRODUCT,1515,32,0.02112,11.72,authentic usa soccer jersey,528,12.64,False
https://www.prosoccer.com/products/nike-2025-england-womens-stadium-away-soccer-jersey,PRODUCT,1513,11,0.00727,9.32,women's england jersey,125,8.71,True
https://www.prosoccer.com/products/puma-2026-27-manchester-city-mens-authentic-home-soccer-jersey,PRODUCT,1513,5,0.00330,6.16,manchester city jersey 2026,92,5.80,True
https://www.prosoccer.com/products/adidas-2024-25-vancouver-whitecaps-mens-stadium-away-jersey,PRODUCT,1512,3,0.00198,10.21,vancouver whitecaps jersey,722,8.48,True
https://www.prosoccer.com/products/adidas-al-rihla-club-ball-blue-black,PRODUCT,1510,11,0.00728,12.35,adidas al rihla soccer ball,185,20.60,True
https://www.prosoccer.com/products/nike-2024-25-barcelona-mens-stadium-third-jersey,PRODUCT,1505,3,0.00199,6.54,2024 barcelona jersey,223,4.54,True
https://www.prosoccer.com/products/puma-2026-27-portugal-mens-king-anthem-pants,PRODUCT,1504,10,0.00665,13.31,portugal world cup pants,341,8.07,True
https://www.prosoccer.com/products/adidas-2026-italy-home-baby-kit,PRODUCT,1504,7,0.00465,7.20,italy 2026 kit,46,1.52,True
https://www.prosoccer.com/products/nike-2023-24-club-america-awf-third-womens-jacket,PRODUCT,1504,6,0.00399,5.33,club america jacket,814,5.53,True
https://www.prosoccer.com/products/puma-orbita-3-tb-nfhs-ball-size-5-ball-bag-bundle,PRODUCT,1503,12,0.00798,7.60,puma soccer balls size 5,81,9.96,True
https://www.prosoccer.com/products/adidas-predator-elite-fold-over-tongue-firm-ground-soccer-cleats-radiant-blaze-pack-fa25,PRODUCT,1503,5,0.00333,6.76,adidas predator fold over tongue,69,5.99,True
https://www.prosoccer.com/products/uefa-2025-psg-champion-league-trophy-patch-set-foundation-patch-included,PRODUCT,1502,33,0.02197,7.21,psg champions league patch,86,4.71,False
https://www.prosoccer.com/products/adidas-predator-elite-firm-ground-soccer-cleats-ice-cold-precision-pack-sp26,PRODUCT,1500,2,0.00133,6.22,adidas predator ice cold precision,71,1.32,True
https://www.prosoccer.com/products/nike-2026-england-mens-authentic-home-soccer-jersey,PRODUCT,1498,20,0.01335,8.72,england authentic jersey 2026,196,5.82,False
https://www.prosoccer.com/products/adidas-team-speed-5-otc-socks,PRODUCT,1491,6,0.00402,9.75,adidas long socks,132,6.15,True
https://www.prosoccer.com/products/nike-2024-25-chelsea-mens-authentic-third-jersey,PRODUCT,1491,6,0.00402,5.71,black chelsea jersey,207,2.21,True
https://www.prosoccer.com/products/adidas-2025-26-arsenal-womens-stadium-home-soccer-jersey,PRODUCT,1488,1,0.00067,8.58,women's arsenal jersey,164,7.38,True
https://www.prosoccer.com/products/adidas-colombia-adilette-tnd-slides-yellow-red-navy,PRODUCT,1487,17,0.01143,6.63,adidas soccer slides,181,12.32,False
https://www.prosoccer.com/collections/adidas-2026-mls-soccer-jerseys-apparel,COLLECTION,1487,5,0.00336,8.06,mls jerseys 2026,526,7.27,True
https://www.prosoccer.com/products/germany-2026-home-wirtz-17-official-name-set,PRODUCT,1486,53,0.03567,5.66,nameset germany 2026,56,1.95,False
https://www.prosoccer.com/products/adidas-f50-elite-firm-ground-soccer-cleats-road-to-glory-fa25,PRODUCT,1485,1,0.00067,6.93,f50 road to glory,351,4.89,True
https://www.prosoccer.com/products/adidas-2026-argentina-mens-tiro-travel-crewneck-sweatshirt,PRODUCT,1476,7,0.00474,8.92,pullover de argentina 2026,223,1.89,True
https://www.prosoccer.com/products/adidas-2026-spain-mens-home-pre-match-soccer-jersey,PRODUCT,1476,2,0.00136,6.67,spain pre match jersey 2026,184,2.79,True
https://www.prosoccer.com/products/nike-phantom-gx-ii-pro-turf-soccer-shoes-prism-pack-su25,PRODUCT,1475,15,0.01017,11.52,phantom gx 2 pro,65,19.17,False
https://www.prosoccer.com/collections/liverpool,COLLECTION,1474,5,0.00339,11.76,liverpool soccer jerseys,51,13.98,True
https://www.prosoccer.com/products/adidas-2024-25-orlando-city-mens-stadium-away-jersey,PRODUCT,1474,1,0.00068,13.32,orlando city away jersey,387,9.58,True
https://www.prosoccer.com/blogs/goalkeeper/soccer-goalkeeper-equipment-checklist,BLOG,1472,9,0.00611,9.37,goalkeeper equipment soccer,72,14.08,True
https://www.prosoccer.com/products/adidas-2025-26-arsenal-mens-authentic-away-soccer-jersey,PRODUCT,1462,6,0.00410,12.91,arsenal 2026 jersey,51,9.27,True
https://www.prosoccer.com/collections/storelli-goalkeeper-gloves,COLLECTION,1461,1,0.00068,9.96,soccer goalie gloves,413,11.15,True
https://www.prosoccer.com/products/adidas-world-cup-historical-match-soccer-ball-set,PRODUCT,1460,15,0.01027,9.14,world cup aet,72,3.03,False
https://www.prosoccer.com/products/adidas-kids-copa-pure-iii-club-firm-multi-ground-soccer-cleats-electric-stealth-pack-fa25,PRODUCT,1460,0,0.00000,9.92,kids copa cleats,78,11.74,True
https://www.prosoccer.com/products/adidas-tiro-24-goalkeeper-shorts,PRODUCT,1456,12,0.00824,8.06,adidas tiro 24 shorts,135,10.14,True
https://www.prosoccer.com/products/adidas-2026-27-club-america-mens-stadium-home-soccer-jersey,PRODUCT,1456,1,0.00069,6.85,america jersey 2026,232,4.34,True
https://www.prosoccer.com/products/nike-2026-27-canada-mens-authentic-home-soccer-jersey,PRODUCT,1455,19,0.01306,8.21,canada home jersey 2026,93,7.75,False
https://www.prosoccer.com/products/adidas-entrada-26-womens-shorts,PRODUCT,1454,1,0.00069,7.10,adidas entrada 26 short,123,4.41,True
https://www.prosoccer.com/products/adidas-2026-spain-mens-1994-stadium-home-soccer-jersey,PRODUCT,1453,12,0.00826,6.83,spain 1994 jersey,267,4.78,False
https://www.prosoccer.com/products/nike-2026-27-usmnt-womens-stadium-home-soccer-jersey,PRODUCT,1453,11,0.00757,9.71,usmnt womens jersey,133,10.90,True
https://www.prosoccer.com/products/nike-2021-22-inter-milan-away-jersey-white-blue,PRODUCT,1453,2,0.00138,6.20,inter milan away kit,190,9.67,True
https://www.prosoccer.com/products/adidas-world-cup-2026-finals-league-soccer-ball,PRODUCT,1452,3,0.00207,9.05,world cup final ball 2026,418,6.76,True
https://www.prosoccer.com/products/nike-park-20-training-bib,PRODUCT,1451,24,0.01654,8.28,nike training bibs,108,8.15,False
https://www.prosoccer.com/products/nike-2026-netherlands-local-verbiage-scarf-2-0,PRODUCT,1448,30,0.02072,9.01,netherlands scarf,385,8.67,False
https://www.prosoccer.com/products/puma-2025-26-portugal-mens-authentic-home-jersey,PRODUCT,1446,4,0.00277,7.37,puma authentic jersey,261,8.50,True
https://www.prosoccer.com/products/adidas-stadium-ii-team-shoe-bag-1,PRODUCT,1445,3,0.00208,7.91,adidas cleat bag,153,6.16,True
https://www.prosoccer.com/products/nike-zoom-superfly-10-academy-km-turf-soccer-shoes-mbappe-pe-ho25,PRODUCT,1443,9,0.00624,7.17,mbappe turf shoes,239,3.98,True
https://www.prosoccer.com/products/barcelona-double-sided-spinner-keychain,PRODUCT,1439,3,0.00208,7.84,barcelona keychain,472,5.03,True
https://www.prosoccer.com/products/adidas-predator-gl-pro-goalkeeper-gloves-7,PRODUCT,1434,1,0.00070,10.41,adidas predator goalkeeper gloves,187,6.35,True
https://www.prosoccer.com/products/nike-2025-usa-womens-4-star-authentic-away-soccer-jersey,PRODUCT,1432,21,0.01466,10.02,usa women's jersey 2025,26,8.08,False
https://www.prosoccer.com/products/england-2026-home-bellingham-10-official-name-set,PRODUCT,1429,169,0.11826,4.97,bellingham nameset,61,3.90,False
https://www.prosoccer.com/products/puma-2026-portugal-youth-stadium-home-ronaldo-7-soccer-jersey,PRODUCT,1428,11,0.00770,7.94,puma youth portugal cristiano ronaldo #7 2026 home replica jersey,44,10.48,True
https://www.prosoccer.com/products/puma-2025-26-portugal-mens-stadium-away-shorts,PRODUCT,1427,5,0.00350,5.48,portugal shorts,516,4.43,True
https://www.prosoccer.com/products/adidas-2020-21-la-galaxy-authentic-home-jersey-white,PRODUCT,1427,0,0.00000,9.34,la galaxy kit,415,11.32,True
https://www.prosoccer.com/products/adidas-2026-germany-mens-stadium-home-long-sleeve-goalkeeper-soccer-jersey,PRODUCT,1425,3,0.00211,7.76,germany goalkeeper jersey 2026,164,2.44,True
https://www.prosoccer.com/products/2024-25-topps-match-attax-uefa-champion-league-starter-pack-album-27-cards-2-le-cards,PRODUCT,1425,2,0.00140,14.08,soccer cards packs,634,14.76,True
https://www.prosoccer.com/products/nike-2022-23-netherlands-womens-home-jersey,PRODUCT,1423,4,0.00281,5.81,netherlands 2022 jersey,205,1.95,True
https://www.prosoccer.com/products/nike-2026-27-netherlands-mens-club-pullover-hoodie,PRODUCT,1422,17,0.01195,12.78,netherlands world cup hoodies 2026,141,13.32,False
https://www.prosoccer.com/products/nike-2026-27-usmnt-mens-the-nike-polo-2-0,PRODUCT,1421,20,0.01407,9.06,nike usmnt polo,87,8.99,False
https://www.prosoccer.com/products/adidas-2026-argentina-mens-stadium-home-long-sleeve-soccer-jersey,PRODUCT,1421,1,0.00070,5.17,long sleeve argentina jersey,591,4.21,True
https://www.prosoccer.com/products/nike-superfly-11-academy-firm-multi-ground-soccer-cleats-breakout-pack-su26,PRODUCT,1420,3,0.00211,6.95,nike superfly 11 academy,98,4.76,True
https://www.prosoccer.com/products/mizuno-morelia-neo-iv-pro-fg,PRODUCT,1417,8,0.00565,11.73,morelia neo iv pro all surface turf soccer shoe,214,9.64,True
https://www.prosoccer.com/pages/blogs,PAGE,1416,7,0.00494,18.15,prosoccer,392,4.35,True
https://www.prosoccer.com/products/nike-vapor-17-academy-firm-multi-ground-soccer-cleats-breakout-pack-su26,PRODUCT,1414,0,0.00000,7.08,nike breakout pack,128,5.35,True
https://www.prosoccer.com/products/adidas-2026-germany-scarf,PRODUCT,1413,8,0.00566,7.86,germany scarf,124,9.27,True
https://www.prosoccer.com/products/nike-2026-27-brazil-mens-stadium-away-shorts,PRODUCT,1413,4,0.00283,10.82,brazil away shorts,111,4.23,True
https://www.prosoccer.com/products/adidas-2026-spain-mens-home-anthem-jacket,PRODUCT,1413,3,0.00212,4.48,spain jacket adidas,182,4.45,True
https://www.prosoccer.com/products/select-mens-spain-goalkeeper-jersey,PRODUCT,1410,9,0.00638,7.85,spain goalkeeper jersey,429,8.06,True
https://www.prosoccer.com/products/adidas-2026-27-arsenal-womens-stadium-home-cropped-soccer-jersey,PRODUCT,1410,8,0.00567,6.11,arsenal cropped jersey,194,3.57,True
https://www.prosoccer.com/products/adidas-2026-colombia-mens-originals-tee,PRODUCT,1410,1,0.00071,6.68,2026-27 colombia adidas originals eqt tee,110,6.87,True
https://www.prosoccer.com/products/nike-academy-team-small-duffel-bag-black-white,PRODUCT,1408,3,0.00213,8.90,nike academy team duffel bag () reviews,43,8.47,True
https://www.prosoccer.com/products/adidas-2026-germany-mens-2014-stadium-away-soccer-jersey,PRODUCT,1406,4,0.00284,6.68,2014 germany away jersey,125,7.58,True
https://www.prosoccer.com/products/adidas-stadium-3-backpack,PRODUCT,1404,4,0.00285,15.80,adidas soccer bag,960,18.64,True
https://www.prosoccer.com/products/nike-2026-27-usmnt-infant-away-kit,PRODUCT,1402,37,0.02639,8.31,usmnt infant jersey,76,5.16,False
https://www.prosoccer.com/products/nike-zoom-superfly-11-elite-firm-ground-soccer-cleats-break-em,PRODUCT,1400,8,0.00571,7.63,superfly 11 elite,489,6.68,True
https://www.prosoccer.com/products/adidas-2026-argentina-mens-stadium-away-soccer-jersey,PRODUCT,1400,3,0.00214,7.44,adidas argentina jersey 2026,121,8.62,True
https://www.prosoccer.com/products/nike-laser-woven-v-shorts,PRODUCT,1397,12,0.00859,8.55,nike laser woven short v,178,8.21,True
https://www.prosoccer.com/products/adidas-kids-copa-pure-iii-club-firm-multi-ground-soccer-cleats-coral-blaze-pack-fa25,PRODUCT,1397,2,0.00143,10.01,kids copa cleats,70,12.46,True
https://www.prosoccer.com/collections/puma-king,COLLECTION,1394,1,0.00072,15.79,puma king,197,24.28,True
https://www.prosoccer.com/collections/2026-27-club-team-soccer-jerseys,COLLECTION,1393,28,0.02010,8.91,2026/27 soccer jerseys,24,9.12,True
https://www.prosoccer.com/products/puma-2026-27-portugal-mens-ftblculture-hooded-sweat-jacket,PRODUCT,1390,8,0.00576,16.32,portugal world cup jackets,195,32.09,True
https://www.prosoccer.com/products/nike-2025-26-barcelona-womens-stadium-away-soccer-jersey,PRODUCT,1390,4,0.00288,8.79,women's barcelona jersey,92,11.07,True
https://www.prosoccer.com/collections/ousmane-dembele,COLLECTION,1388,11,0.00793,11.64,dembele jersey,189,12.90,True
https://www.prosoccer.com/collections/nike-soccer-cleats-soccer-jerseys-apparel-gear,COLLECTION,1388,1,0.00072,9.31,nike soccer,61,23.72,True
https://www.prosoccer.com/collections/adidas-ice-cold-precision-soccer-cleats,COLLECTION,1386,4,0.00289,6.97,soccer pro,186,4.22,True
https://www.prosoccer.com/products/puma-2026-portugal-youth-stadium-shorts,PRODUCT,1385,6,0.00433,7.39,portugal shorts,88,3.49,True
https://www.prosoccer.com/products/adidas-2026-27-club-america-mens-stadium-away-soccer-jersey,PRODUCT,1383,2,0.00145,6.20,america jersey 2026,435,4.56,True
https://www.prosoccer.com/products/nike-2026-27-uruguay-mens-primary-statement-tee,PRODUCT,1379,39,0.02828,7.72,nike uruguay,108,9.31,False
https://www.prosoccer.com/products/nike-2026-27-brazil-mens-stadium-home-soccer-jersey,PRODUCT,1377,11,0.00799,8.64,brazil national team 2026 stadium home,149,10.40,True
https://www.prosoccer.com/products/adidas-2026-jamaica-mens-bob-marley-away-anthem-jacket,PRODUCT,1376,10,0.00727,7.32,jamaicia football jacket,91,11.22,True
https://www.prosoccer.com/collections/sokito-soccer-cleats-for-men-women-youth,COLLECTION,1375,6,0.00436,10.23,vegan soccer cleats,80,27.69,True
https://www.prosoccer.com/products/nike-mens-gardien-vi-long-sleeve-goalkeeper-soccer-jersey,PRODUCT,1371,17,0.01240,6.01,nike gardien goalkeeper jersey,83,4.16,False
https://www.prosoccer.com/products/puma-2023-24-monterrey-mens-leagues-cup-stadium-home-jersey,PRODUCT,1364,2,0.00147,9.30,monterrey jersey,508,8.33,True
https://www.prosoccer.com/products/kelme-2026-jordan-mens-authentic-home-soccer-jersey,PRODUCT,1363,26,0.01908,8.57,jordan soccer jersey 2026,83,6.92,False
https://www.prosoccer.com/products/puma-2026-27-portugal-mens-pre-match-soccer-jersey,PRODUCT,1363,7,0.00514,7.47,portugal pre match jersey,136,8.35,True
https://www.prosoccer.com/products/nike-2026-27-usmnt-youth-authentic-away-soccer-jersey,PRODUCT,1363,3,0.00220,9.95,usmnt away jersey 2026,453,8.85,True
https://www.prosoccer.com/products/adidas-2022-23-mexico-womens-away-jersey,PRODUCT,1361,38,0.02792,9.73,mexico away jersey,89,14.34,False
https://www.prosoccer.com/products/fifa-150mm-premium-trophy-replica-limited-edition,PRODUCT,1360,50,0.03676,6.99,fifa world cup limited edition trophy,63,2.41,False
https://www.prosoccer.com/products/adidas-2019-20-real-madrid-youth-home-jersey-white,PRODUCT,1359,4,0.00294,2.22,real madrid white and gold jersey,367,1.72,True
https://www.prosoccer.com/products/nike-2024-25-brazil-womens-stadium-home-jersey,PRODUCT,1358,3,0.00221,7.44,brazil women jersey,191,6.20,True
https://www.prosoccer.com/products/adidas-manchester-united-baseball-cap,PRODUCT,1357,3,0.00221,17.20,manchester united cap,147,17.97,True
https://www.prosoccer.com/products/puma-2026-27-ac-milan-mens-stadium-home-soccer-jersey,PRODUCT,1356,3,0.00221,5.96,ac milan 2026 jersey,42,5.64,True
https://www.prosoccer.com/products/nike-2026-england-rise-trucker-hat,PRODUCT,1355,39,0.02878,7.98,nike england hat,165,7.95,False
https://www.prosoccer.com/collections/apparel-youth-t-shirts-polos,COLLECTION,1355,1,0.00074,10.77,kids soccer t-shirts,189,18.75,True
https://www.prosoccer.com/products/nike-2022-23-brazil-womens-away-jersey,PRODUCT,1354,29,0.02142,7.65,brazil 2022 away jersey,33,3.85,False
https://www.prosoccer.com/products/medicaptain-grip-socks-with-cushioned-ankle-protection,PRODUCT,1351,11,0.00814,9.98,medicaptain grip socks,241,9.09,True
https://www.prosoccer.com/products/adidas-2026-spain-womens-dna-hoodie,PRODUCT,1350,27,0.02000,8.13,spain world cup hoodies 2026,195,16.66,False
https://www.prosoccer.com/products/nike-2022-23-france-full-zip-tech-fleece-hoodie,PRODUCT,1349,12,0.00890,5.06,france nike tech,468,4.60,True
https://www.prosoccer.com/products/adidas-2026-mexico-mens-hoodie,PRODUCT,1348,9,0.00668,10.11,mexico world cup hoodies 2026,187,21.27,True
https://www.prosoccer.com/products/adidas-2026-colombia-youth-pre-match-soccer-jersey,PRODUCT,1347,12,0.00891,7.63,colombia pre match jersey 2026,54,7.06,False
https://www.prosoccer.com/collections/ball-accessories,COLLECTION,1347,1,0.00074,13.48,soccer bag,162,11.17,True
https://www.prosoccer.com/products/nike-tiempo-maestro-elite-lv8-firm-ground-soccer-cleats-rivalry-pack-su26,PRODUCT,1346,12,0.00892,6.97,nike tiempo maestro elite fg - showtime pack,75,7.89,True
https://www.prosoccer.com/products/adidas-messi-f50-club-soccer-ball-1,PRODUCT,1344,2,0.00149,8.93,f50 soccer ball,56,9.50,True
https://www.prosoccer.com/products/adidas-f50-elite-firm-ground-soccer-cleats-electric-stealth-pack-fa25,PRODUCT,1342,1,0.00075,8.90,adidas f50 elite,667,7.65,True
https://www.prosoccer.com/products/nike-tennis-premier-doublewide-wristbands,PRODUCT,1341,3,0.00224,11.24,nike tennis premier doublewide wristbands,77,7.90,True
https://www.prosoccer.com/collections/2025-concacaf-gold-cup,COLLECTION,1339,23,0.01718,9.13,concacaf store,52,6.87,True
https://www.prosoccer.com/products/adidas-2025-26-club-america-mens-goalkeeper-long-sleeve-soccer-jersey,PRODUCT,1339,2,0.00149,6.88,club america goalkeeper jersey,215,5.85,True
https://www.prosoccer.com/products/adidas-2022-23-bayern-munich-authentic-third-jersey-black-red,PRODUCT,1338,8,0.00598,2.93,black and red bayern munich jersey,86,1.02,True
https://www.prosoccer.com/products/adidas-predator-gl-pro-goalkeeper-gloves-8,PRODUCT,1336,2,0.00150,13.16,adidas goalkeeper gloves,109,14.08,True
https://www.prosoccer.com/products/charly-2022-23-club-tijuana-home-jersey-black-red,PRODUCT,1332,4,0.00300,10.65,tijuana jersey,931,7.74,True
https://www.prosoccer.com/products/adidas-2026-argentina-mens-tiro-travel-pants,PRODUCT,1331,9,0.00676,16.16,argentina world cup pants 2026,128,36.16,True
https://www.prosoccer.com/products/adidas-f50-league-turf-soccer-shoes-road-to-glory-fa25,PRODUCT,1330,4,0.00301,8.81,f50 league turf soccer shoes,87,11.05,True
https://www.prosoccer.com/products/adidas-2026-ucl-final-club-soccer-ball,PRODUCT,1325,0,0.00000,6.36,ucl 2026 ball,131,1.53,True
https://www.prosoccer.com/products/adidas-2026-argentina-mens-stadium-home-messi-10-soccer-jersey,PRODUCT,1318,1,0.00076,7.30,messi 10 argentina jersey,61,3.61,True
https://www.prosoccer.com/products/adidas-2026-belgium-dad-cap,PRODUCT,1316,3,0.00228,19.46,belgium world cup caps 2026,428,27.50,True
https://www.prosoccer.com/collections/soccer-rebounder,COLLECTION,1315,3,0.00228,30.04,soccer rebounder,358,28.37,True
https://www.prosoccer.com/products/nike-dri-fit-academy-23-womens-short,PRODUCT,1315,2,0.00152,33.03,womens soccer shorts,928,36.22,True
https://www.prosoccer.com/products/nike-2022-23-liverpool-goalkeeper-jersey-black,PRODUCT,1314,2,0.00152,3.32,black liverpool jersey,853,2.08,True
https://www.prosoccer.com/products/adidas-2026-saudi-arabia-mens-stadium-home-soccer-jersey,PRODUCT,1308,7,0.00535,9.13,saudi soccer jersey,95,10.53,True
https://www.prosoccer.com/products/adidas-2026-germany-womens-stadium-away-soccer-jersey,PRODUCT,1308,1,0.00076,8.44,women's germany jersey 2026,74,9.01,True
https://www.prosoccer.com/products/macron-2025-armenia-mens-authentic-third-soccer-jersey,PRODUCT,1306,23,0.01761,6.29,armenian soccer jersey,42,9.24,False
https://www.prosoccer.com/products/new-balance-kids-442-team-v3-wide-firm-ground-soccer-cleats,PRODUCT,1306,8,0.00613,10.91,new balance kids' 442 team v3 fg soccer cleats,63,10.14,True
https://www.prosoccer.com/products/adidas-kids-f50-messi-club-firm-multi-ground-soccer-cleats-messi-aurora-radiante-pack-sp26,PRODUCT,1302,5,0.00384,9.18,messi kids soccer cleats,50,14.08,True
https://www.prosoccer.com/products/adidas-predator-pro-indoor-goal-hunter-pack-ho24,PRODUCT,1301,6,0.00461,6.77,indoor predator soccer shoes,402,8.62,True
https://www.prosoccer.com/products/adidas-predator-pro-fold-over-tongue-firm-ground-soccer-cleats-ice-cold-precision-pack-sp26,PRODUCT,1301,3,0.00231,8.19,predator pro fold-over tongue firm ground soccer cleats,320,9.07,True
https://www.prosoccer.com/products/adidas-2026-japan-mens-home-pre-match-soccer-jersey,PRODUCT,1299,16,0.01232,7.65,japan soccer jersey 2026,102,7.49,False
https://www.prosoccer.com/products/adidas-2024-25-argentina-mens-authentic-away-jersey,PRODUCT,1297,3,0.00231,10.48,argentina away jersey,299,9.16,True
https://www.prosoccer.com/collections/adidas-electric-stealth-pack,COLLECTION,1297,2,0.00154,6.62,f50 soccer cleats,61,7.46,True
https://www.prosoccer.com/products/english-premier-league-2023-sleeve-patch,PRODUCT,1294,13,0.01005,6.94,premier league patch,327,6.82,False
https://www.prosoccer.com/products/adidas-2026-northern-ireland-mens-stadium-home-soccer-jersey,PRODUCT,1291,5,0.00387,8.38,northern ireland soccer jersey,297,9.64,True
https://www.prosoccer.com/collections/adidas-predator-goalkeeper-gloves,COLLECTION,1290,6,0.00465,14.62,adidas predator gloves,78,28.06,True
https://www.prosoccer.com/products/adidas-2026-germany-mens-stadium-home-long-sleeve-soccer-jersey,PRODUCT,1288,13,0.01009,8.36,germany long sleeve jersey,304,9.95,False
https://www.prosoccer.com/collections/2026-fifa-world-cup-final-spain-vs-argentina-soccer-fan-gear,COLLECTION,1285,11,0.00856,8.90,spain vs argentina kits,56,8.55,True
https://www.prosoccer.com/products/nike-2026-27-france-mens-strike-drill-top,PRODUCT,1278,15,0.01174,6.44,nike 2026 men,48,8.54,False
https://www.prosoccer.com/products/nike-2026-27-england-womens-uv-woven-jacket,PRODUCT,1277,5,0.00392,12.25,england jacket 2026,206,2.88,True
https://www.prosoccer.com/products/adidas-starlancer-club-soccer-ball,PRODUCT,1273,0,0.00000,8.18,adidas starlancer club soccer ball,27,14.26,True
https://www.prosoccer.com/products/argentina-2026-home-romero-13-official-name-set,PRODUCT,1271,8,0.00629,6.97,argentina #13,416,6.64,True
https://www.prosoccer.com/collections/corner-flags,COLLECTION,1271,1,0.00079,28.92,soccer corner flag,93,26.32,True
https://www.prosoccer.com/products/nike-zoom-vapor-16-academy-firm-multi-ground-soccer-cleats-vini-jr-player-edition-sp26,PRODUCT,1270,1,0.00079,7.37,vini jr cleats,221,5.50,True
https://www.prosoccer.com/products/nike-womens-dri-fit-laser-vi-shorts,PRODUCT,1269,18,0.01418,8.92,nike women's laser vi short,146,8.71,False
https://www.prosoccer.com/collections/2026-fifa-world-cup-retro-gear,COLLECTION,1269,12,0.00946,12.90,fifa world cup retro jersey,60,19.80,True
https://www.prosoccer.com/products/adidas-2026-mexico-womens-tee,PRODUCT,1268,4,0.00315,8.12,womens mexico tee,31,11.71,True
