url,product_id,product_type,brand,target_keywords,brief_date,brief_file_path,implementer,implementation_date,crawl_verified_date,baseline_impressions,baseline_clicks,baseline_position,baseline_ctr,merchant_listing_status,product_schema_status,review_schema_status,day_30_impressions,day_30_clicks,day_30_position,day_30_ctr,day_60_impressions,day_60_clicks,day_60_position,day_60_ctr,status,notes,primary_keyword,normalized_primary,normalized_target_keywords,primary_volume,ceded_from,kw_source,kw_recorded_date
https://www.prosoccer.com/products/mizuno-morelia-neo-v-beta-pro-fg-soccer-cleats-bright-black,540396.9025,cleat,mizuno,mizuno morelia neo beta pro;mizuno morelia neo v beta pro fg;mizuno kangaroo leather soccer cleats,2026-08-03,deliverables\page-optimizations\2026-08-03_session-02\540396.9025_mizuno-morelia-neo-v-beta-pro-fg.md,,,,,,,,,,,,,,,,,,,shipped,gate-meta: deliverables\page-optimizations\2026-08-03_session-02\inputs\540396.9025_input.md; SUB-FLOOR by design (no measurable DFS volume). Left un-colorway-qualified; Prism White Pro sibling logged as a WATCH.,mizuno morelia neo beta pro,mizuno morelia neo beta pro,mizuno morelia neo beta pro;mizuno morelia neo v beta pro fg;mizuno kangaroo leather soccer cleats,,,inputs gate-meta,2026-08-03
https://www.prosoccer.com/products/adidas-f50-hyperfast-elite-fg-soccer-cleats-chaos-vs-control,KJ3432,cleat,adidas,adidas f50 elite chaos vs control;f50 hyperfast chaos vs control;adidas f50 hyperfast elite;f50 elite fg cleats,2026-08-03,deliverables\page-optimizations\2026-08-03_session-02\KJ3432_adidas-f50-hyperfast-elite-fg-chaos-vs-control.md,,,,,,,,,,,,,,,,,,,shipped,"gate-meta: deliverables/page-optimizations/2026-08-03_session-02/inputs/KJ3432_input.md; SUB-FLOOR by design (pack-only axis). Pack name 'chaos vs control' carried in primary: only distinguishing axis from shipped JR5386 (F50 Elite FG). VOLUME DISCREPANCY RESOLVED 2026-08-04: DFS is ground truth and returns NO measurable volume for 'adidas f50 elite chaos vs control' / 'f50 chaos vs control' in both endpoints (kw_data_google_ads_search_volume and dataforseo_labs_google_keyword_overview); the brief Keywords table's 10/mo was below DFS resolution (a GSC-adjacent estimate). primary_volume set blank to match ground truth, per Mike.",adidas f50 elite chaos vs control,adidas f50 elite chaos vs control,adidas f50 elite chaos vs control;f50 hyperfast chaos vs control;adidas f50 hyperfast elite;f50 elite fg cleats,,,inputs gate-meta,2026-08-03
https://www.prosoccer.com/products/nike-2026-27-chivas-mens-stadium-home-soccer-jersey,IU7734-101,jersey,nike,chivas home jersey;chivas home kit;nike chivas home jersey;chivas 2026-27 jersey,2026-08-03,deliverables\page-optimizations\2026-08-03_session-02\IU7734-101_nike-chivas-mens-stadium-home.md,,,,,,,,,,,,,,,,,,,shipped,"gate-meta: deliverables\page-optimizations\2026-08-03_session-02\inputs\IU7734-101_input.md; FIRST Liga MX/Mexican club lane; sets Chivas identity voice. Ceded head terms (chivas jersey, chivas soccer jersey, chivas guadalajara jersey, nike chivas jersey) belong to /collections/chivas per Chivas cede policy; primary 'chivas home jersey' (260) is club+home qualified, clears the 100/mo floor.",chivas home jersey,chivas home jersey,chivas home jersey;chivas home kit;nike chivas home jersey;chivas 2026-27 jersey,260,,inputs gate-meta,2026-08-03
https://www.prosoccer.com/products/nike-phantom-6-high-club-fg-mg-soccer-cleats-shadow-fa26,HQ2275,cleat,nike,nike phantom 6 high club fg mg shadow fa26;nike shadow pack;nike phantom 6 high club,2026-08-04,deliverables\page-optimizations\2026-08-04_session-01\HQ2275_nike-phantom-6-high-club-fg-mg-shadow-fa26.md,,,,,,,,,,,,,,,,,,,shipped,B13. Pack-qualified sub-floor WITH season code: a live Shadow Pack FA25 sibling exists at the identical config. Meta title 'Nike Phantom 6 High Club FG/MG Shadow FA26' (42). Meta Title: 'Nike Phantom 6 High Club FG/MG Shadow FA26' (42 chars).,nike phantom 6 high club fg mg shadow fa26,nike phantom 6 high club fg mg shadow fa26,nike phantom 6 high club fg mg shadow fa26;nike shadow pack;nike phantom 6 high club,no measurable volume (DFS both endpoints),,brief Keywords table,2026-08-04
https://www.prosoccer.com/products/nike-tiempo-maestro-academy-turf-soccer-shoes-shadow-fa26,IB4484,cleat-turf,nike,nike tiempo maestro academy turf shadow fa26;nike shadow pack;nike tiempo maestro academy turf,2026-08-04,deliverables\page-optimizations\2026-08-04_session-01\IB4484_nike-tiempo-maestro-academy-turf-shadow-fa26.md,,,,,,,,,,,,,,,,,,,shipped,"B13. Pack-qualified sub-floor WITH season code (Shadow runs SP26 and FA26 at the Academy tier). Unqualified 'nike tiempo maestro academy turf' (30) released to the SP26 incumbent, which is unoptimized: see B-STRAT-01. Meta Title: 'Nike Tiempo Maestro Academy Turf Shadow FA26' (44 chars).",nike tiempo maestro academy turf shadow fa26,nike tiempo maestro academy turf shadow fa26,nike tiempo maestro academy turf shadow fa26;nike shadow pack;nike tiempo maestro academy turf,no measurable volume (DFS both endpoints),,brief Keywords table,2026-08-04
https://www.prosoccer.com/products/adidas-f50-hyperfast-league-mid-turf-soccer-shoes-chaos-vs-control,IH4586,cleat-turf,adidas,adidas f50 league mid turf chaos vs control;chaos vs control;adidas f50 league turf,2026-08-04,deliverables\page-optimizations\2026-08-04_session-01\IH4586_adidas-f50-league-mid-turf-chaos-vs-control.md,,,,,,,,,,,,,,,,,,,shipped,"B13. Pack-qualified sub-floor. Same mid-cut config as IH4582 (RTG SP26), which holds 'adidas f50 league turf' (70). Meta Title: 'adidas F50 League Mid Turf Chaos vs Control' (43 chars).",adidas f50 league mid turf chaos vs control,adidas f50 league mid turf chaos vs control,adidas f50 league mid turf chaos vs control;chaos vs control;adidas f50 league turf,no measurable volume (DFS both endpoints),,brief Keywords table,2026-08-04
https://www.prosoccer.com/products/adidas-predator-elite-firm-ground-soccer-cleats-chaos-vs-control,IH4699,cleat,adidas,adidas predator elite fg chaos vs control;chaos vs control;adidas predator elite,2026-08-04,deliverables\page-optimizations\2026-08-04_session-01\IH4699_adidas-predator-elite-fg-chaos-vs-control.md,,,,,,,,,,,,,,,,,,,shipped,"B13. Batch 13 exemplar for the adidas Predator trio. Pack-qualified sub-floor by design; unqualified 'adidas predator elite fg' (1,000) stays with incumbent HP9973. Meta Title: 'adidas Predator Elite FG Chaos vs Control' (41 chars).",adidas predator elite fg chaos vs control,adidas predator elite fg chaos vs control,adidas predator elite fg chaos vs control;chaos vs control;adidas predator elite,no measurable volume (DFS both endpoints),,brief Keywords table,2026-08-04
https://www.prosoccer.com/products/adidas-predator-elite-fo-tongue-ag-soccer-cleats-chaos-vs-control,IH4707,cleat,adidas,adidas predator elite fold-over tongue ag chaos vs control;chaos vs control;adidas predator elite,2026-08-04,deliverables\page-optimizations\2026-08-04_session-01\IH4707_adidas-predator-elite-fo-tongue-ag-chaos-vs-control.md,,,,,,,,,,,,,,,,,,,shipped,"B13. Pack-qualified sub-floor. Meta title corrected 2026-08-13 pass 3 to 'adidas Predator Elite FO AG Chaos vs Control' (44), reverting the pass-1 spelled-out string set before the sibling check ran. Meta Title: 'adidas Predator Elite FO AG Chaos vs Control' (44 chars).",adidas predator elite fold-over tongue ag chaos vs control,adidas predator elite fold-over tongue ag chaos vs control,adidas predator elite fold-over tongue ag chaos vs control;chaos vs control;adidas predator elite,no measurable volume (DFS both endpoints),,brief Keywords table,2026-08-04
https://www.prosoccer.com/products/adidas-f50-hyperfast-league-mid-fg-soccer-cleats-chaos-vs-control,IH7090,cleat,adidas,adidas f50 league mid fg chaos vs control;chaos vs control;adidas f50 league,2026-08-04,deliverables\page-optimizations\2026-08-04_session-01\IH7090_adidas-f50-league-mid-fg-chaos-vs-control.md,,,,,,,,,,,,,,,,,,,shipped,B13. Pack-qualified sub-floor. Unqualified 'adidas f50 league' (880) stays with incumbent KJ6714. Meta Title: 'adidas F50 League Mid FG Chaos vs Control' (41 chars).,adidas f50 league mid fg chaos vs control,adidas f50 league mid fg chaos vs control,adidas f50 league mid fg chaos vs control;chaos vs control;adidas f50 league,no measurable volume (DFS both endpoints),,brief Keywords table,2026-08-04
https://www.prosoccer.com/products/nike-kids-vapor-17-club-flex-ps-fg-mg-soccer-cleats-shadow-fa26,IO1486,cleat,nike,nike kids vapor 17 club flex ps shadow;nike shadow pack,2026-08-04,deliverables\page-optimizations\2026-08-04_session-01\IO1486_nike-kids-vapor-17-club-flex-ps-shadow-fa26.md,,,,,,,,,,,,,,,,,,,shipped,"B13. Pack-qualified sub-floor, no season code: the only other live Kids Vapor 17 Club Flex PS pack is Break 'Em FA26, a different pack. Meta Title: 'Nike Kids Vapor 17 Club Flex PS Shadow Cleats' (45 chars).",nike kids vapor 17 club flex ps shadow,nike kids vapor 17 club flex ps shadow,nike kids vapor 17 club flex ps shadow;nike shadow pack,no measurable volume (DFS both endpoints),,brief Keywords table,2026-08-04
https://www.prosoccer.com/products/nike-junior-superfly-11-club-fg-mg-soccer-cleats-shadow-fa26,IO1552,cleat,nike,nike junior superfly 11 club fg mg shadow;nike shadow pack;nike superfly 11 club,2026-08-04,deliverables\page-optimizations\2026-08-04_session-01\IO1552_nike-junior-superfly-11-club-fg-mg-shadow-fa26.md,,,,,,,,,,,,,,,,,,,shipped,"B13. Pack-qualified sub-floor, no season code: other live Junior Superfly 11 Club FG/MG packs are Break 'Em and Breakout SU26. Meta Title: 'Nike Junior Superfly 11 Club FG/MG Shadow' (41 chars).",nike junior superfly 11 club fg mg shadow,nike junior superfly 11 club fg mg shadow,nike junior superfly 11 club fg mg shadow;nike shadow pack;nike superfly 11 club,no measurable volume (DFS both endpoints),,brief Keywords table,2026-08-04
https://www.prosoccer.com/products/nike-junior-superfly-11-club-turf-soccer-shoes-shadow-fa26,IO1554,cleat-turf,nike,nike junior superfly 11 club turf shadow;nike shadow pack;nike superfly 11 club,2026-08-04,deliverables\page-optimizations\2026-08-04_session-01\IO1554_nike-junior-superfly-11-club-turf-shadow-fa26.md,,,,,,,,,,,,,,,,,,,shipped,"B13. Pack-qualified sub-floor, no season code: only other live Junior Superfly 11 Club Turf pack is Break 'Em. Meta Title: 'Nike Junior Superfly 11 Club Turf Shadow' (40 chars).",nike junior superfly 11 club turf shadow,nike junior superfly 11 club turf shadow,nike junior superfly 11 club turf shadow;nike shadow pack;nike superfly 11 club,no measurable volume (DFS both endpoints),,brief Keywords table,2026-08-04
https://www.prosoccer.com/products/adidas-predator-elite-fo-tongue-fg-soccer-cleats-chaos-vs-control,JP6248,cleat,adidas,adidas predator elite fold-over tongue fg chaos vs control;chaos vs control;adidas predator elite,2026-08-04,deliverables\page-optimizations\2026-08-04_session-01\JP6248_adidas-predator-elite-fo-tongue-fg-chaos-vs-control.md,,,,,,,,,,,,,,,,,,,shipped,B13. Pack-qualified sub-floor. Meta title corrected 2026-08-13 pass 3 to 'adidas Predator Elite FO FG Chaos vs Control' (44); the pass-1 string was incumbent JP6237's registered primary verbatim. Meta Title: 'adidas Predator Elite FO FG Chaos vs Control' (44 chars).,adidas predator elite fold-over tongue fg chaos vs control,adidas predator elite fold-over tongue fg chaos vs control,adidas predator elite fold-over tongue fg chaos vs control;chaos vs control;adidas predator elite,no measurable volume (DFS both endpoints),,brief Keywords table,2026-08-04
https://www.prosoccer.com/products/mizuno-morelia-neo-v-beta-made-in-japan-fg-soccer-cleats,540392-0090,cleat,mizuno,mizuno morelia neo v beta made in japan;mizuno morelia neo,2026-08-13,deliverables\page-optimizations\2026-08-13_session-01\540392_mizuno-morelia-neo-v-beta-made-in-japan.md,,,,,,,,,,,,,,,,,,,shipped,"B14. UNQUALIFIED and correct: no pack at all, verified on the live page. Made in Japan is a tier and manufacturing line, not a pack. Top of the Beta ladder at $319.99 against Beta Elite $219.99 and Beta Pro $149.99, separated by material (kangaroo leather), not construction tier. Declines 'mizuno morelia neo made in japan' (50) as hierarchy-invalid: Morelia Neo IV Made in Japan is also live. Ships with NO avatar by decision: see B-AVATAR-01. Meta Title: 'Mizuno Morelia Neo V Beta Made in Japan' (39 chars).",mizuno morelia neo v beta made in japan,mizuno morelia neo v beta made in japan,mizuno morelia neo v beta made in japan;mizuno morelia neo,no measurable volume (DFS both endpoints),,brief Keywords table,2026-08-13
https://www.prosoccer.com/products/nike-tiempo-maestro-club-fg-mg-soccer-cleats-shadow-fa26,IB1602-001,cleat,nike,nike tiempo maestro club fg mg shadow;nike shadow pack;nike tiempo maestro academy fg mg,2026-08-13,deliverables\page-optimizations\2026-08-13_session-01\IB1602_nike-tiempo-maestro-club-fg-mg-shadow.md,,,,,,,,,,,,,,,,,,,shipped,"B14. Pack-qualified sub-floor, no season code: Shadow runs only FA26 at the Tiempo Maestro Club tier, unlike the Academy tier. Trio anchor for IB4482 and IB4486. Meta Title: 'Nike Tiempo Maestro Club FG/MG Shadow' (37 chars).",nike tiempo maestro club fg mg shadow,nike tiempo maestro club fg mg shadow,nike tiempo maestro club fg mg shadow;nike shadow pack;nike tiempo maestro academy fg mg,no measurable volume (DFS both endpoints),,brief Keywords table,2026-08-13
https://www.prosoccer.com/products/nike-tiempo-maestro-club-turf-soccer-shoes-shadow-pack-fa26,IB4482-001,cleat-turf,nike,nike tiempo maestro club turf shadow;nike shadow pack;nike tiempo maestro academy turf,2026-08-13,deliverables\page-optimizations\2026-08-13_session-01\IB4482_nike-tiempo-maestro-club-turf-shadow.md,,,,,,,,,,,,,,,,,,,shipped,"B14. Pack-qualified sub-floor, no season code. Trio sibling of IB1602 and IB4486, separated on surface. Meta Title: 'Nike Tiempo Maestro Club Turf Shadow' (36 chars).",nike tiempo maestro club turf shadow,nike tiempo maestro club turf shadow,nike tiempo maestro club turf shadow;nike shadow pack;nike tiempo maestro academy turf,no measurable volume (DFS both endpoints),,brief Keywords table,2026-08-13
https://www.prosoccer.com/products/nike-tiempo-maestro-club-indoor-soccer-shoes-shadow-pack-fa26,IB4486-001,shoe-indoor,nike,nike tiempo maestro club indoor;nike shadow pack,2026-08-13,deliverables\page-optimizations\2026-08-13_session-01\IB4486_nike-tiempo-maestro-club-indoor-shadow.md,,,,,,,,,,,,,,,,,,,shipped,"B14. UNQUALIFIED and correct: the only Tiempo Maestro indoor page on the store at any tier, so no live pack sibling exists to qualify against. First no-sibling case at the Nike Club tier. Meta Title: 'Nike Tiempo Maestro Club Indoor Shadow' (38 chars).",nike tiempo maestro club indoor,nike tiempo maestro club indoor,nike tiempo maestro club indoor;nike shadow pack,no measurable volume (DFS both endpoints),,brief Keywords table,2026-08-13
https://www.prosoccer.com/products/adidas-f50-hyperfast-club-mid-fg-mg-soccer-cleats-chaos-vs-control,IH7094,cleat,adidas,adidas f50 club mid fg mg chaos vs control;chaos vs control;adidas f50 club,2026-08-13,deliverables\page-optimizations\2026-08-13_session-01\IH7094_adidas-f50-hyperfast-club-mid-fg-mg-chaos-vs-control.md,,,,,,,,,,,,,,,,,,,shipped,"B14. Batch 14 exemplar for the adidas F50 group. Pack-qualified sub-floor; unqualified 'adidas f50 club mid fg mg' (10) sits with the FA25 incumbent. Meta title carries the Hyperfast generation token, the primary does not: see B-KW-01. Meta Title: 'adidas F50 Hyperfast Club Mid Chaos vs Control' (46 chars).",adidas f50 club mid fg mg chaos vs control,adidas f50 club mid fg mg chaos vs control,adidas f50 club mid fg mg chaos vs control;chaos vs control;adidas f50 club,no measurable volume (DFS both endpoints),,brief Keywords table,2026-08-13
https://www.prosoccer.com/products/nike-junior-superfly-11-academy-ag-soccer-cleats-shadow-fa26,IO1528-001,cleat,nike,nike junior superfly 11 academy ag;nike shadow pack;nike mercurial superfly 11 academy,2026-08-13,deliverables\page-optimizations\2026-08-13_session-01\IO1528_nike-junior-superfly-11-academy-ag-shadow.md,,,,,,,,,,,,,,,,,,,shipped,B14. UNQUALIFIED and correct: the only artificial-grass page among twelve live Superfly 11 Academy products. Meta Title: 'Nike Junior Superfly 11 Academy AG Shadow' (41 chars).,nike junior superfly 11 academy ag,nike junior superfly 11 academy ag,nike junior superfly 11 academy ag;nike shadow pack;nike mercurial superfly 11 academy,no measurable volume (DFS both endpoints),,brief Keywords table,2026-08-13
https://www.prosoccer.com/products/adidas-f50-hyperfast-club-turf-soccer-shoes-chaos-vs-control,KJ3409,cleat-turf,adidas,adidas f50 club turf chaos vs control;chaos vs control;adidas f50 club,2026-08-13,deliverables\page-optimizations\2026-08-13_session-01\KJ3409_adidas-f50-hyperfast-club-turf-chaos-vs-control.md,,,,,,,,,,,,,,,,,,,shipped,"B14. Pack-qualified sub-floor. NOT a mid cut, confirmed on the live page. Unqualified 'adidas f50 club turf' (20) sits with the FA25 incumbent. Meta Title: 'adidas F50 Hyperfast Club Turf Chaos vs Control' (47 chars).",adidas f50 club turf chaos vs control,adidas f50 club turf chaos vs control,adidas f50 club turf chaos vs control;chaos vs control;adidas f50 club,no measurable volume (DFS both endpoints),,brief Keywords table,2026-08-13
https://www.prosoccer.com/products/adidas-f50-hyperfast-pro-indoor-soccer-shoes-chaos-vs-control,KK1049,shoe-indoor,adidas,adidas f50 pro indoor chaos vs control;chaos vs control;adidas f50 indoor,2026-08-13,deliverables\page-optimizations\2026-08-13_session-01\KK1049_adidas-f50-hyperfast-pro-indoor-chaos-vs-control.md,,,,,,,,,,,,,,,,,,,shipped,"B14. Pack-qualified sub-floor, Pro tier, the one Tyler-avatar page in Batch 14. Weight stated US-first as 7.5 oz (214 g) with the source's UK 8.5 size qualifier dropped, not converted. Meta Title: 'adidas F50 Hyperfast Pro Indoor Chaos vs Control' (48 chars).",adidas f50 pro indoor chaos vs control,adidas f50 pro indoor chaos vs control,adidas f50 pro indoor chaos vs control;chaos vs control;adidas f50 indoor,no measurable volume (DFS both endpoints),,brief Keywords table,2026-08-13
https://www.prosoccer.com/products/adidas-f50-hyperfast-league-indoor-soccer-shoes-chaos-vs-control,KK1061,shoe-indoor,adidas,adidas f50 league indoor chaos vs control;chaos vs control;adidas f50 indoor soccer shoes,2026-08-13,deliverables\page-optimizations\2026-08-13_session-01\KK1061_adidas-f50-hyperfast-league-indoor-chaos-vs-control.md,,,,,,,,,,,,,,,,,,,shipped,"B14. Pack-qualified sub-floor. RECEIVES CANONICAL CONSOLIDATION FROM IH4577 (its userCanonical points here), which may make this page perform above what its sub-floor primary suggests; watch in GSC after index; see B-TECH-01. Meta title drops the pack (48-char cap), so the meta description names Chaos vs Control. Meta Title: 'adidas F50 Hyperfast League Indoor' (34 chars).",adidas f50 league indoor chaos vs control,adidas f50 league indoor chaos vs control,adidas f50 league indoor chaos vs control;chaos vs control;adidas f50 indoor soccer shoes,no measurable volume (DFS both endpoints),,brief Keywords table,2026-08-13
https://www.prosoccer.com/products/adidas-jr-f50-hyperfast-league-tf-soccer-shoes-chaos-vs-control,KK1321,cleat-turf,adidas,adidas junior f50 league turf chaos vs control;chaos vs control;adidas junior f50 turf,2026-08-13,deliverables\page-optimizations\2026-08-13_session-01\KK1321_adidas-junior-f50-hyperfast-league-turf-chaos-vs-control.md,,,,,,,,,,,,,,,,,,,shipped,"B14. Pack-qualified sub-floor, junior. Live title spells out Junior and Turf; the handle abbreviates to jr and tf. Meta title drops the pack (48-char cap), so the meta description names Chaos vs Control. Meta Title: 'adidas Junior F50 Hyperfast League Turf' (39 chars).",adidas junior f50 league turf chaos vs control,adidas junior f50 league turf chaos vs control,adidas junior f50 league turf chaos vs control;chaos vs control;adidas junior f50 turf,no measurable volume (DFS both endpoints),,brief Keywords table,2026-08-13
